repo_name,commit,message,Justification,Comment,Is_Refactor,Is_Perfective,Is_Adaptive,Is_Corrective
c0d3z3r0/linux-rockchip,d6f2d75a7ae06ffd793bb504c4f0d1665548cffc,"x86/kasan: Move KASAN_SHADOW_OFFSET to the arch Kconfig

KASAN_SHADOW_OFFSET is purely arch specific setting,
so it should be in arch's Kconfig file.

Signed-off-by: Andrey Ryabinin <d7a2c23eccda99639e3fab64d868a1b1895748fa@samsung.com>
Cc: Alexander Popov <e79902bc14ca3b0eccd936766f0df469429e2af3@ptsecurity.com>
Cc: Alexander Potapenko <3640347d2aca22f57be504cddeccc130f1a3ca7e@google.com>
Cc: Andrey Konovalov <ab772008e8f06a56f3a2ad2afda8d60d557f23c3@gmail.com>
Cc: Borislav Petkov <0691a664b24b6f15b20cd5aee64b72271db08be1@alien8.de>
Cc: Dmitry Vyukov <05e8181be3150e47da8fe2e1f18d381c75496ff4@google.com>
Cc: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@linux-foundation.org>
Cc: Paul Bolle <0bda9a89324ffe2d19adec61a9f1cd9f8c8e45f0@tiscali.nl>
Cc: Peter Zijlstra <3fddac958924aef220f202ca567388ddab3f14a8@infradead.org>
Cc: Thomas Gleixner <00e4cf8f46a57000a44449bf9dd8cbbcc209fd2a@linutronix.de>
Link: http://lkml.kernel.org/r/1435828178-10975-7-git-send-email-d7a2c23eccda99639e3fab64d868a1b1895748fa@samsung.com
Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@kernel.org>
",,,,,,
c0d3z3r0/linux-rockchip,14bc8bde68df63dd5f1fe595fb2614ddf8a6e7df,"rt2x00: change REGISTER_TIMEOUT

Waiting 500ms for register access is too long, decrease this value
to 100ms.

Signed-off-by: Stanislaw Gruszka <1542dc81552e668e197a396f69e655c1621c300d@redhat.com>
Signed-off-by: John W. Linville <2a53bac7a5d324865ef46ec4c38b2c0fba1456b4@tuxdriver.com>
",,,,,,
c0d3z3r0/linux-rockchip,c337d3655ce85e12c7c476cb81406521926cacd2,"SUNRPC: xdr_read_pages should return the amount of XDR encoded page data

Callers of xdr_read_pages() will want to know exactly how much XDR
data is encoded in the pages after the data realignment.

Signed-off-by: Trond Myklebust <6a1f9db795c9fc44be97d66ab114c53193bd3d13@netapp.com>
",,,,,,
c0d3z3r0/linux-rockchip,9e3d6df2df8dbc4c2c5fb733dc494dfc82e0e2ae,"staging: rtl8723au: Use WLAN_CIPHER_SUITE_* to mark crypto type

Signed-off-by: Jes Sorensen <0e1e349bdba396f044a06b01fef702e072aa66d3@redhat.com>
Signed-off-by: Greg Kroah-Hartman <4645f7897fd33786a2ee1264d590b3c400559d85@linuxfoundation.org>
",,,,,,
c0d3z3r0/linux-rockchip,f9e02d80416933b0e07d57efecbe309bdea9c6c4,"dt-bindings: input: add common keyboard document bindings

This patch adds the device tree binding documentation for common
keyboard.

Acked-by: Rob Herring <fbb37eacae100e13076d5c4b46f06cfa4d6fa9f8@kernel.org>
Signed-off-by: Chen Zhong <c4ba89c3656ab6881334546f4350bb7b947eb27c@mediatek.com>
Signed-off-by: Dmitry Torokhov <6b8646d310837fed93a129ed3c979b90c7f2674f@gmail.com>",,,,,,
c0d3z3r0/linux-rockchip,7b1f641776e0c8b824fb10135168e4b683a9e2ba,"fsnotify: Let userspace know about lost events due to ENOMEM

Currently if notification event is lost due to event allocation failing
we ENOMEM, we just silently continue (except for fanotify permission
events where we deny the access). This is undesirable as userspace has
no way of knowing whether the notifications it got are complete or not.
Treat lost events due to ENOMEM the same way as lost events due to queue
overflow so that userspace knows something bad happened and it likely
needs to rescan the filesystem.

Reviewed-by: Amir Goldstein <39b28f342388deb5b19584637eaeed658ed0d1e3@gmail.com>
Signed-off-by: Jan Kara <596727c8a0ea4db3ba2ceceedccbacd3d7b371b8@suse.cz>
",,,,,,
c0d3z3r0/linux-rockchip,3d7a641e544e428191667e8b1f83f96fa46dbd65,"SLOW_WORK: Wait for outstanding work items belonging to a module to clear

Wait for outstanding slow work items belonging to a module to clear when
unregistering that module as a user of the facility.  This prevents the put_ref
code of a work item from being taken away before it returns.

Signed-off-by: David Howells <ebac1d06c1688626821bb0e574a037a7a5354e49@redhat.com>
",,,,,,
c0d3z3r0/linux-rockchip,181a51f6e040d0ac006d6adaf4a031ffa440f41c,"slow-work: kill it

slow-work doesn't have any user left.  Kill it.

Signed-off-by: Tejun Heo <546b05909706652891a87f7bfe385ae147f61f91@kernel.org>
Acked-by: David Howells <ebac1d06c1688626821bb0e574a037a7a5354e49@redhat.com>
",,,,,,
c0d3z3r0/linux-rockchip,b023f46813cde6e3b8a8c24f432ff9c1fd8e9a64,"memory-hotplug: skip HWPoisoned page when offlining pages

hwpoisoned may be set when we offline a page by the sysfs interface
/sys/devices/system/memory/soft_offline_page or
/sys/devices/system/memory/hard_offline_page. If we don't clear
this flag when onlining pages, this page can't be freed, and will
not in free list. So we can't offline these pages again. So we
should skip such page when offlining pages.

Signed-off-by: Wen Congyang <59c7438a9275f5dd0b96a91958b493a9d005ad46@cn.fujitsu.com>
Cc: David Rientjes <d8cd2994e15bc61ddb2b113030bda55eebc3a0fe@google.com>
Cc: Jiang Liu <c745fa7b96fe79db6d669643d5feb03ff0641332@gmail.com>
Cc: Len Brown <b060cfa1096cc6e8be83699ddb4ed8a77dd63af5@intel.com>
Cc: Benjamin Herrenschmidt <a7089bb6e7e92505d88aaff006cbdd60cc9120b6@kernel.crashing.org>
Cc: Paul Mackerras <19a0ba370c443ba08d20b5061586430ab449ee8c@samba.org>
Cc: Christoph Lameter <ef3ecccf258fa062c5c6521a4887d40541963af7@linux.com>
Cc: Minchan Kim <12330474acf818c36105a159b1ab0efedce0665c@gmail.com>
Cc: KOSAKI Motohiro <70a1d3ef3e17a2bb0f09a1b2e6c86f607ed1d6d9@jp.fujitsu.com>
Cc: Yasuaki Ishimatsu <9b26f769475fafc2d25107053b1bdd774d49438a@jp.fujitsu.com>
Cc: Andi Kleen <dbd122ef7b6a09ffecf5db9c9296320f3c94e707@firstfloor.org>
Cc: Mel Gorman <2f629c4d93e35c3d371f0463b040c6ef04a5c1e5@csn.ul.ie>
Signed-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@linux-foundation.org>
Signed-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@linux-foundation.org>
",,,,,,
c0d3z3r0/linux-rockchip,a93532dbdc8d6b96b8c51eea333cb40bfa7c490c,"ASoC: max9860: switch to SPDX license tag

It's less overhead, clearer and generally neater.

Signed-off-by: Peter Rosin <3a0ad89228e0bf11d9bd43fb0f453cf9d7ca9376@axentia.se>
Signed-off-by: Mark Brown <b51b9a92386687a9ac927cebfa0f978adeb8cea5@kernel.org>
",,,,,,
c0d3z3r0/linux-rockchip,33ba3c7724be79f7cdbfc611335572c056d9a05a,"sgi-xp: isolate xpc_vars structure to sn2 only

Isolate the xpc_vars structure of XPC's reserved page to sn2 only.

Signed-off-by: Dean Nelson <23d1cd5a7cb5dacfcd2e05aa62142e62bfcaa7b3@sgi.com>
Signed-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@linux-foundation.org>
Signed-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@linux-foundation.org>
",,,,,,
c0d3z3r0/linux-rockchip,ee8fa1c67f0b873a324960f0ca9fa1d7e49aa86b,"xen: make sure retriggered events are set pending

retrigger_dynirq() was incomplete, and didn't properly set the event
to be pending again.  It doesn't seem to actually get used.

Signed-off-by: Jeremy Fitzhardinge <35cfe9f678a9e9bbdcf2f6e68cd105ce06d149b1@citrix.com>
Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
Signed-off-by: Thomas Gleixner <00e4cf8f46a57000a44449bf9dd8cbbcc209fd2a@linutronix.de>
",,,,,,
c0d3z3r0/linux-rockchip,522f70cefaedf414d8856677f46836f262572a35,"cpufreq: p4-clockmod: Use generic cpufreq routines

Most of the CPUFreq drivers do similar things in .exit() and .verify() routines
and .attr. So its better if we have generic routines for them which can be used
by cpufreq drivers then.

This patch uses these generic routines in the p4-clockmod driver.

Cc: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
Signed-off-by: Viresh Kumar <5ff32272b3d9f86512eddc8e0af523fc6f7924e5@linaro.org>
Signed-off-by: Rafael J. Wysocki <27ffc44a8ec6a212fba98cfc3246c6ce8ab131e0@intel.com>
",,,,,,
c0d3z3r0/linux-rockchip,b92edbe0b8a36a833c16b0cbafb6e899b81ffc08,"[TCP] Avoid two divides in tcp_output.c

Because 'free_space' variable in __tcp_select_window() is signed,
expression (free_space / 2) forces compiler to emit an integer divide.

This can be changed to a plain right shift, less expensive.

Signed-off-by: Eric Dumazet <376627c3b2da88577629dab6f8516ef352eb3ff8@cosmosbay.com>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",,,,,,
c0d3z3r0/linux-rockchip,71b2e66336fc2746ad072e22d3104a42561b436f,"scsi: nsp32: drop bus reset

bus reset is a host reset without nsp32hw_init(), and will always return
SUCCESS, thus disabling the use of host reset.  So drop bus reset in
favour of host reset.

Signed-off-by: Hannes Reinecke <b0d1e9e4a4e27620745ff49be9000da3174a4cc6@suse.com>
Reviewed-by: Johannes Thumshirn <76e27a2cf2160151c27b307564ef391a743f57c5@suse.de>
Signed-off-by: Martin K. Petersen <0384aaef27f06874adbdb09a807bb339f4aff9fd@oracle.com>
",,,,,,
c0d3z3r0/linux-rockchip,dafc0fe3afa565c88e44f1c243a49ce209f78ba7,"be2net: don't create multiple TXQs in BE2

Multiple TXQ support is partially broken in BE2. It is fully
supported BE3 onwards and in Lancer.

Signed-off-by: Vasundhara Volam <00f128ce880933551af753c089df2f77e7e8bf31@emulex.com>
Signed-off-by: Sathya Perla <1eff9e7106e41e61d300fda4dd1f1162a30aeba8@emulex.com>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",,,,,,
c0d3z3r0/linux-rockchip,216ce2962089b6218708bf87d96e6b1fbadba1d7,"staging: speakup: safely close tty

Speakup opens tty using tty_open_by_driver. When closing, it calls
tty_ldisc_release but doesn't close and remove the tty itself. As a
result, that tty cannot be opened from user space. This patch calls
tty_release_struct which ensures that tty is safely removed and freed
up. It also calls tty_ldisc_release, so speakup doesn't need to call it.

Signed-off-by: Okash Khawaja <acead2215c3de539920d289bbdebd2aa89b62dfb@gmail.com>
Signed-off-by: Greg Kroah-Hartman <4645f7897fd33786a2ee1264d590b3c400559d85@linuxfoundation.org>
",,,,,,
c0d3z3r0/linux-rockchip,80c2902b3f1b458d4f99e4355fb48e8616d9a088,"dt/bindings: Add bindings for PIC32 watchdog peripheral

Document the devicetree bindings for the watchdog peripheral found on
Microchip PIC32 SoC class devices.

Signed-off-by: Joshua Henderson <19966c8b13ec3e54a81023125e8a4348148f9c53@microchip.com>
Acked-by: Rob Herring <fbb37eacae100e13076d5c4b46f06cfa4d6fa9f8@kernel.org>
Cc: Pawel Moll <9508d67e84a03f69673bee3bb7ec593a47efeb0d@arm.com>
Cc: Mark Rutland <1db9dd262beaa64f35756dd39531d9747b7778bb@arm.com>
Cc: Ian Campbell <ea71a0dcef14058f83aacb9a32bd3c02e11f589b@hellion.org.uk>
Cc: Kumar Gala <383ef5577c6e1178b93f59ec8d0936f76d2a98c4@codeaurora.org>
Cc: Wim Van Sebroeck <5f65f6985de1ebf15dde04e0dc4668211868bafa@iguana.be>
Cc: Guenter Roeck <ba324ca7b1c77fc20bb970d5aff6eea9377918a5@roeck-us.net>
Cc: 2578944098299abf708b08eff6fcf60565553586@vger.kernel.org
Cc: 562397917b9a8bf316569a848858b12fb417723f@linux-mips.org
Cc: eb682e570f95b554c8a7dc560ee59b91b930a718@vger.kernel.org
Cc: ee6bd6521c0edd0140322317c8db66d3b09bded1@vger.kernel.org
Patchwork: https://patchwork.linux-mips.org/patch/12700/
Signed-off-by: Ralf Baechle <92f48d309cda194c8eda36aa8f9ae28c488fa208@linux-mips.org>
",,,,,,
c0d3z3r0/linux-rockchip,7b63c3ab9b10b8a9cdc6b3a9e0e3d6a8a5d28970,"kernel/module.c: fix typos in message about unused symbols

Fix typos in pr_warn message about unused symbols

Signed-off-by: Yannick Guerrini <6148d240ea179aad7243f71545afc134559f7f55@tomshardware.fr>
Signed-off-by: Rusty Russell <df9728c9e5104131c08c7adb03af425394842596@rustcorp.com.au>
",,,,,,
c0d3z3r0/linux-rockchip,3b254c54ec46eb022cb26ee6ab37fae23f5f7d6a,"netfilter: nf_conntrack_proto: fix warning with CONFIG_PROVE_RCU

===================================================
[ INFO: suspicious rcu_dereference_check() usage. ]
---------------------------------------------------
include/net/netfilter/nf_conntrack_l3proto.h:92 invoked rcu_dereference_check()
without protection!

other info that might help us debug this:

rcu_scheduler_active = 1, debug_locks = 0
2 locks held by iptables/3197:
 #0:  (sk_lock-AF_INET){+.+.+.}, at: [<ffffffff8149bd8c>]
ip_setsockopt+0x7c/0xa0
 #1:  (&xt[i].mutex){+.+.+.}, at: [<ffffffff8148a5fe>]
xt_find_table_lock+0x3e/0x110

stack backtrace:
Pid: 3197, comm: iptables Not tainted 2.6.34-rc4 #2
Call Trace:
 [<ffffffff8105e2e8>] lockdep_rcu_dereference+0xb8/0xc0
 [<ffffffff8147fb3b>] nf_ct_l3proto_module_put+0x6b/0x70
 [<ffffffff8148d891>] state_mt_destroy+0x11/0x20
 [<ffffffff814d3baf>] cleanup_match+0x2f/0x50
 [<ffffffff814d3c63>] cleanup_entry+0x33/0x90
 [<ffffffff814d5653>] ? __do_replace+0x1a3/0x210
 [<ffffffff814d564c>] __do_replace+0x19c/0x210
 [<ffffffff814d651a>] do_ipt_set_ctl+0x16a/0x1b0
 [<ffffffff8147a610>] nf_sockopt+0x60/0xa0
...

The __nf_ct_l3proto_find() call doesn't actually need rcu read side
protection since the caller holds a reference to the protocol. Use
rcu_read_lock() anyways to avoid the warning.

Kernel bugzilla #15781: https://bugzilla.kernel.org/show_bug.cgi?id=15781

Reported-by: Christian Casteyde <634d244dd11cbc2a8619802db1c27583f84fa8b2@free.fr>
Signed-off-by: Patrick McHardy <3a4d625ce225e891399f98db96a382ac4a84080b@trash.net>
",,,,,,
c0d3z3r0/linux-rockchip,76308da18910e556747f6d100147f42ccc78662c,"smb.h: uses struct timespec but didn't include linux/time.h

Signed-off-by: Ilpo Järvinen <5801dcaebe162b451612454667e6a167cf0222c1@helsinki.fi>
Signed-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@linux-foundation.org>
Signed-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@linux-foundation.org>
",,,,,,
c0d3z3r0/linux-rockchip,86abcf9cebf7b5ceb33facde297face5ec4d2260,"keys: annotate seqfile ops with __releases and __acquires

Annotate seqfile ops with __releases and __acquires to stop sparse
complaining about unbalanced locking.

Signed-off-by: James Morris <10d11de3abc355eabe955bb734f0f8e71da56e16@namei.org>
Reviewed-by: Serge Hallyn <dd6cacb2d07f0aa354aa6e74c149a3580e5a1db1@us.ibm.com>
",,,,,,
c0d3z3r0/linux-rockchip,17a58edc79a0c8cbfe1a74669089f5a1a0157365,"Input: alps - convert to using timer_setup()

In preparation for unconditionally passing the struct timer_list pointer to
all timer callbacks, switch to using the new timer_setup() and from_timer()
to pass the timer pointer explicitly.

Signed-off-by: Kees Cook <50cb10d2be062154b17ab4d66a4eab34f1cf1c84@chromium.org>
Reviewed-by: Pali Rohár <271b10744f2b592adf8fde144d536c86b011b93c@gmail.com>
Signed-off-by: Dmitry Torokhov <6b8646d310837fed93a129ed3c979b90c7f2674f@gmail.com>",,,,,,
c0d3z3r0/linux-rockchip,659c8e5243caf14564155ad8421404f044dd8031,"libertas: Remove carrier signaling from the scan code

There is no reason to signal a carrier off when doing a 802.11 scan.

Cc: Holger Schurig <609d1eda3cfbebb410cc16697b5c07527f8a5a99@gmail.com>
Signed-off-by: Samuel Ortiz <0ba86cb3f08bbb861958e54bd3438887adb4263c@linux.intel.com>
Acked-by: Dan Williams <aeade43d0f8ae14e7c44fa81fe17c1635ae376fe@redhat.com>
Signed-off-by: John W. Linville <2a53bac7a5d324865ef46ec4c38b2c0fba1456b4@tuxdriver.com>
",,,,,,
c0d3z3r0/linux-rockchip,397304b52d9b726a4aed0bf9086612bba429d420,"netfilter: ctnetlink: remove null test before kfree

Fix checkpatch warning:
WARNING: kfree(NULL) is safe this check is probably not required

Signed-off-by: Fabian Frederick <3efd2a027b14fd890cd23a9ef6d1134b4e5ad850@skynet.be>
Signed-off-by: Pablo Neira Ayuso <707d14912bb250caf67dfe0ea4035681fbfc4f56@netfilter.org>
",,,,,,
c0d3z3r0/linux-rockchip,b4e7f2c9450968303d24b48fec9da8abebcc0036,"nfsd: register a shrinker for DRC cache entries

Since we dynamically allocate them now, allow the system to call us up
to release them if it gets low on memory. Since these entries aren't
replaceable, only free ones that are expired or that are over the cap.
The the seeks value is set to '1' however to indicate that freeing the
these entries is low-cost.

Signed-off-by: Jeff Layton <4376fbf8623cd7b7c0232225289bb91cedc0a27f@redhat.com>
Signed-off-by: J. Bruce Fields <51738506c1b2ccb0761f23bdc612c93babf738ea@redhat.com>
",,,,,,
c0d3z3r0/linux-rockchip,048ca16935fdfbe17d1593e022eef4713c70c7e2,"isdn: hisax: Fix typo 'HISAX_DE_AOC'

That should probably be 'CONFIG_DE_AOC'.

Signed-off-by: Paul Bolle <0bda9a89324ffe2d19adec61a9f1cd9f8c8e45f0@tiscali.nl>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",,,,,,
c0d3z3r0/linux-rockchip,1b2439dbb703ae8d95a9ce7ece6b7800b80f41f0,"debug: add notifier chain debugging

during some development we suspected a case where we left something
in a notifier chain that was from a module that was unloaded already...
and that sort of thing is rather hard to track down.

This patch adds a very simple sanity check (which isn't all that
expensive) to make sure the notifier we're about to call is
actually from either the kernel itself of from a still-loaded
module, avoiding a hard-to-chase-down crash.

Signed-off-by: Arjan van de Ven <9043bf4b08f6c93a2cb55d98c3494b123858348f@linux.intel.com>
Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
",,,,,,
c0d3z3r0/linux-rockchip,3db134805c69aae16ba6193946aa8deccd393ead,"kvm: vmx: Raise #UD on unsupported XSAVES/XRSTORS

A guest may not be configured to support XSAVES/XRSTORS, even when the host
does. If the guest does not support XSAVES/XRSTORS, clear the secondary
execution control so that the processor will raise #UD.

Also clear the ""allowed-1"" bit for XSAVES/XRSTORS exiting in the
IA32_VMX_PROCBASED_CTLS2 MSR, and pass through VMCS12's control in
the VMCS02.

Signed-off-by: Paolo Bonzini <69d3ebcf5ee4e7f05a50dc23cd96655b730804b4@redhat.com>
",,,,,,
c0d3z3r0/linux-rockchip,a1b0b977d2b2b9248ae26df0c7987d1696028309,"mmc: sdhci-sirf: fake version and capbility registers

chips have some issues for version and capbility registers, here we fake
them.

Signed-off-by: Weijun Yang <d3738361f3f8779462b0d98cb0b82c4445723c46@csr.com>
Signed-off-by: Barry Song <a856445693a373abed3e477bd705f7011cbd8a1d@csr.com>
Signed-off-by: Ulf Hansson <fe47b31f388f85ce6ddf64bf3a0cf6b46077d0e6@linaro.org>
",,,,,,
c0d3z3r0/linux-rockchip,f1bdcc0a8278aa42cb77331275890aac85a4e7cd,"Btrfs: move stuff around in btrfs_inode to get better packing

Moving things around to give us better packing in the btrfs_inode.  This reduces
the size of our inode by 8 bytes.  Thanks,

Signed-off-by: Josef Bacik <78b342861d821967b29f951b7366f5a0267e0c38@redhat.com>
",,,,,,
c0d3z3r0/linux-rockchip,4a85b31d369b496c316d89b144ee9626073e5ef2,"powerpc: Adjust CPU_FTR_SMT on all platforms

For historical reasons that code was under #ifdef CONFIG_PPC_PSERIES
but it applies equally to all 64-bit platforms.

Signed-off-by: Benjamin Herrenschmidt <a7089bb6e7e92505d88aaff006cbdd60cc9120b6@kernel.crashing.org>
",,,,,,
c0d3z3r0/linux-rockchip,9a6bf6fe716ea09160ee11660ee66a930167692b,"[IPV6] ROUTE: Assign rt6i_idev for ip6_{prohibit,blk_hole}_entry.

I think this is less critical, but is also suitable for -stable
release.

Signed-off-by: YOSHIFUJI Hideaki <948b80da4254122ea1e8973dd9930d46b7654cf3@linux-ipv6.org>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",,,,,,
c0d3z3r0/linux-rockchip,14d58cbc8466ecd93a6a62d9abd812e960cb8a84,"ARM: davinci: Switch to sched_clock_register()

The 32 bit sched_clock interface now supports 64 bits. Upgrade to
the 64 bit function to allow us to remove the 32 bit registration
interface.

Cc: Sekhar Nori <946cfb81282bb55c59f600e7ee3d3b2c6973f7a3@ti.com>
Cc: Kevin Hilman <f9849b02abe18c1ece6bd40346458ed53f49d31b@deeprootsystems.com>
Signed-off-by: Stephen Boyd <010521127f513270fe503d86ab8316ac5147f4b7@codeaurora.org>
Signed-off-by: Kevin Hilman <f9849b02abe18c1ece6bd40346458ed53f49d31b@linaro.org>
",,,,,,
c0d3z3r0/linux-rockchip,e19e4ab4154a831788365c07e7a10d9114bba46c,"powerpc: Set entry point and text address in linker script

Currently we set the kernel entry point and the address of the text
section in the Makefile, using CONFIG_KERNEL_START.

But we've already got <asm/page.h> in the linker script, so we can just
use KERNELBASE directly. That means if we ever change KERNELBASE there's
one less place to change it.

And we can set the entry point with ENTRY().

There are zero differences from ""readelf -a vmlinux"" with or without this
patch.

Signed-off-by: Michael Ellerman <17b9e1c64588c7fa6419b4d29dc1f4426279ba01@ellerman.id.au>
",,,,,,
