repo_name,commit,message,Is_abstraction,Justification,Certain,Comment,Sampling
mzlogin/mzlogin.github.io,d545cf3c334d4840d019d7bf58ee25971c05e244,"fix composing
",TRUE,composing,,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
facebook/mysql-5.6,ac8847655ed03b912b9917cd844f7425e362baf8,"Bug#58226 Some InnoDB debug checks consume too much CPU time

Do not disable InnoDB inlining when UNIV_DEBUG is defined. The
inlining is now solely controlled by the preprocessor symbol
UNIV_MUST_NOT_INLINE and by any compiler options.

mtr_memo_contains(): Add an explicit type conversion from void*, so
that the function can be compiled by a C++ compiler. Previously, this
function was never seen by the C++ compiler, because it is only
present in UNIV_DEBUG builds and InnoDB inlining used to be disabled.

buf_flush_validate_skip(): A wrapper that skips most calls of
buf_flush_validate_low(). Invoked by debug assertions in
buf_flush_insert_into_flush_list() and buf_flush_remove().

fil_validate_skip(): A wrapper that skips most calls of
fil_validate(). Invoked by debug assertions in fil_io() and fil_io_wait().

os_aio_validate_skip(): A wrapper that skips most calls of
os_aio_validate(). Invoked by debug assertions in
os_aio_func(), os_aio_windows_handle() and os_aio_simulated_handle.

os_get_os_version(): Only include this function if __WIN__ is defined.

sync_array_deadlock_step(): Slight optimizations. This function is a
major CPU consumer in UNIV_SYNC_DEBUG builds.",TRUE,wrapper,,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
espocrm/espocrm,168a1ea6e5f2f694cd68763fa08cdb3f9f70dc24,"email compose: restore last html value
",FALSE,email compose,,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
geotools/geotools,e3bb86bc55006eddc380e242014a0aa6e36bd4d9,"[GEOT-6589]  Support mbstyle filter expressions

* Additional MBObjectParser methods to check json object and array structure

  This prevents code breaking out their own instance of checks

* MBExpression transformExpression incorrectly used to generate string
* Document Function stop approach as deprecated
* Experiment to show how MBFilter can support use of expressions

  The deprecated syntax is preserved, and documented, for backwards compatibility.

* Cleanup to confirm existing tests still pass
* document support for filter expressions
* Generate PropertyName when literal key supplied
* confirm filter expressions work
* improve notification if expression not supported
* Test case now reporting the correct PropertyName reference
* refactor into private methods
* A better null pointer exception message when generating ECQL
* Test that delegating to MBExpression is working as expected
* Avoid deprecation warnings

Signed-off-by: Jody Garnett <f45e3022cdf4d23458fdce0d6d08268c9dd0c879@gmail.com>
",TRUE,delegating,,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
smistad/FAST,6200b89ec9c6cf3f4feceef9784be4bc982ab1a4,"made the VTKImageImporter a bit more generic by using pointers to ImageData instead of Image2D
",TRUE,more generic,,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
danog/MadelineProto,894470a14789fa97a038f92674f4b9571027207e,"Refactor public API: full encapsulation and strict typing
",TRUE,encapsulation,,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
chromium/chromium,6b72d295cf91336aab71a79203fb8506bd31c713,"Migrate associated interface to use new mojo syntax for autofill & password_manager

This is a followup of http://crrev/c/1685837. See more at
https://docs.google.com/document/d/1Jwfbzbe8ozaoilhqj5mAPYbYGpgZCen_XAAAdwmyP1E/edit

I have also changed BindAutofillDriver() in ContentPasswordManagerDriver
to BindPasswordManagerDriver(), since it isn't binding auto fill driver but
password manager driver.

Bug: 955171
Change-Id: I0817d7d54eb1fc46be4d16a2a611f98604ddef58
Reviewed-on: https://chromium-review.googlesource.com/c/chromium/src/+/1693890
Commit-Queue: Shimi Zhang <43171e374d34f4b1bcd141a63ca5058597a57524@chromium.org>
Reviewed-by: Maxim Kolosovskiy <4b340cf847290e6f8e0b1d26ff01f1f92814bd9f@chromium.org>
Reviewed-by: Tao Bai <45a6e69ccce74093929612c02e144bbf70219ca5@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#677047}
",TRUE,interface,,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
dimagi/commcare,a1f3a1d0b8f17016e31dbf48d3d58acf96ca038b,"Fix an issue with the DAG topology. duplicated code was only updated in one
place.
",TRUE,duplicated code,FALSE,acutually lack of abstraction,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
kdudka/predator,10a49d5ecc512117930ced0756838411410aac27,"symheap: simplify interface of segment binding fields
",TRUE,simplify interface,,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
OpenTrons/opentrons_sdk,3fe4d6ea468e3f8842affd344595b343d32993ae,"added modal styles and event delegation for save calibration
",FALSE,event delegation,,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
kubernetes/apiserver,6c75819b84c720c9c767ae2b4734f85a4b206c29,"Split fieldmanager with interface

Kubernetes-commit: 2c67bf47db8557b6481a5181bdae924e91665988
",TRUE,interface,,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
symfony/symfony,f7752f79a036f4a866b5674326095947696353cd,"renamed Task to Command (as in Command Line Interface)
",TRUE,interface,FALSE,as in interface?,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
nwjs/chromium.src,f9eb7e5b1a26973a9d81230e5e3b484ca44d2a38,"garden-o-matic summary.html should have UI for examining failures
https://bugs.webkit.org/show_bug.cgi?id=66625

Reviewed by Dimitri Glazkov.

This patch introduces the notion of UI actions and converts our
existing manual <button> manipulation with this new abstraction.  The
patch also adds an Examine button to failure notifications.  In a
future patch, I'll add a controller that wires this button up to
something useful.

* BuildSlaveSupport/build.webkit.org-config/public_html/TestFailures/garden-o-matic.html:
* BuildSlaveSupport/build.webkit.org-config/public_html/TestFailures/run-unittests.html:
* BuildSlaveSupport/build.webkit.org-config/public_html/TestFailures/scripts/ui/actions.js: Added.
* BuildSlaveSupport/build.webkit.org-config/public_html/TestFailures/scripts/ui/actions_unittests.js: Added.
* BuildSlaveSupport/build.webkit.org-config/public_html/TestFailures/scripts/ui/notifications.js:
* BuildSlaveSupport/build.webkit.org-config/public_html/TestFailures/scripts/ui/notifications_unittests.js:
* BuildSlaveSupport/build.webkit.org-config/public_html/TestFailures/scripts/ui/results.js:
* BuildSlaveSupport/build.webkit.org-config/public_html/TestFailures/summary.html:


git-svn-id: bf5cd6ccde378db821296732a091cfbcf5285fbd@93483 bbb929c8-8fbe-4397-9dbb-9b2b20218538",TRUE,new astraction,,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
hazelcast/hazelcast,a0e0f28a04b13826f1840502baab8cb0219ef348,"Merge pull request #15174 from pveentjer/v4.0/cleanup/EndpointManager-privateapi

Subclass fof EndpointManager @privateapi",TRUE,subsclass,,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
chromium/chromium,06c2b0896081b589870f33c2b2eca7f11e51e533,"(Partially) remove threading from RendererGpuVideoAcceleratorFactories

In most cases, the entry points to RendererGpuVideoAcceleratorFactories
are called from its factory loop, so trampolining is unnecessary.

This change should be a functional no-op according to the current
architecture.

BUG=306333
TEST=local build, run on CrOS snow, build on desktop Linux

Review URL: https://codereview.chromium.org/27223007

git-svn-id: de016e52bd170d2d4f2344f9bf92d50478b649e0@229693 0039d316-1c4b-4281-b951-d872f2087c98
",TRUE,factories,,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
JetBrains/intellij-community,f79371537d7ef76788beb8dd330febd9b2f42159,"vcs-ignore: fix performance warning in ignore files with directory negotiation

Ignore negotiation is a composite element and we should get the first leaf element from the given PsiElement to avoid warning (see LineMarkerProvider#getLineMarkerInfo(PsiElement) javadoc for details)

GitOrigin-RevId: df4312b608930bf6f06647c7b1fd467f7e834a0c",TRUE,composite element,FALSE,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
spotbugs/spotbugs,d3d8e80793491a30b8151a4f7df75f6bb82a3f59,"Use generic types


git-svn-id: e7d6bde23f017c9ff4efd468d79d66def666766b@4856 eae3c2d3-9b19-0410-a86e-396b6ccb6ab3
",TRUE,generic types,,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
AnalyticalGraphicsInc/cesium,aabd27a760efc0f447f947bcceb722743632d49d,"Migrate Cesium to ES6 Modules

See https://github.com/AnalyticalGraphicsInc/cesium/pull/8224 for details.

eslint
There are a handful of new .eslintrc.json files, mostly to identify the files that are still AMD modules (Sandcastle/Workers). These are needed because you can't change the parser type with a comment directive (since the parser is the thing reading the file). We can finally detect unusued modules! So those have all been cleaned up as well.

requirejs -> rollup & clean-css
requirejs, almond, and karma-requirejs have all been removed. We now use rollup for building and minifying (via uglify) JS code and clean-css for css. These changes are fairly straight-forward and just involve calling rollup instead of requirejs in the build process.

Overall build time is significantly faster. CI is ~11 minutes compared to ~17 in master. Running makeZipFile on my machine takes 69 seconds compared to 112 seconds in master. There's probably plenty of room for additional optimization here too.

We wrote an published a small npm module, rollup-plugin-strip-pragma, for stripping the requirejs pragmas we use out of the release builds. This is maintained in the Tools/rollup-plugin-strip-pragma directory.

As for what we produce. The built version of Cesium is now a UMD module. So it should work anywhere that hasn't made the jump to ES6 yet. For users that were already using the ""legacy"" combined/minified approach, nothing changes.

One awesome thing about roll-up is that it compiles all of the workers at once and automatically detects shared codes and generates separate bundles under the hood. This means the size of our worker modules shrink dramatically and Cesium itself will load them much faster. The total minified/gzipped size of all workers in master is 2.6 MB compared to 225 KB in this branch! This should be most noticeable on demos like Geometry & Appearances which load lots of workers for the various geometry typs.

roll-up is also used to build Cesium Viewer, which is now an ES6 app.

We use clean-css via gulp and it is also a straightforward change from requirejs that requires no special mention.

Workers
While the spec allows for ES6 Web Workers, no browser actually supports them yet. That means we needed a way to get our workers into non-ES6 form. Thankfully, roll-up can generate AMD modules, which means we now have a build step to compile our Worker source code back into AMD and use the existing TaskProcessor to load and execute them. This build step is part of the standard build task and is called createWorkers. During development, these ""built"" workers are un-optimized so you can still debug them and read the code.

Since there is a build step, that means if you are changing code that affects a worker, you need to re-run build, or you can use the build-watch task to do it automatically.

The ES6 versions of Worker code has moved into Source/WorkersES6 and we build the workers into their ""old home"" of Source/Workers. cesiumWorkerBootstrapper and transferTypedArrayTest which were already non-AMD ES5 scripts remain living in the Workers directory.

Surprisingly little was changed about TaskProcessor or the worker system in general, especially considering that I thought this would be one of the major hurdles.

ThirdParty
A lot of our ThirdParty either already had a hand-written wrapper for AMD (which I updated to ES6) or had UMD which created problems when importing the same code in both Node and the browser. I basically had to update the wrapper of every third-party library to fix these problems. In some cases I updated the library version itself (Autolinker, topojson). Nothing to be too concerned about, but future clean-up would be using npm versions of these libraries and auto-generating the wrappers as needed so we don't hand-edit things.

Sandcastle
Sandcastle is eternal and manages to live another day in it's ancient requirejs/dojo 1.x form. Sandcastle now automatically uses the ES6 version of Cesium if it is available and fallsback to the ES5 unminified version if it is now. The built version of Sandcastle always uses CesiumUnminified, just like master. This means Sandcastle still works in IE11 if you run the combine step first (or use the relase zip)

Removed Cesium usage from Sandcastle proper, since it wasn't really needed
Generate a VERSION propertyin the gallery index since Cesium is no longer being included.
Remove requirejs from Sandcastle bucket
Update bucket to use the built version of Cesium if it is available by fallbackto the ES6 version during development.
Standalone.html was also updated
There's a bit of room for further clean-up here, but I think this gets us into master. I did not rename bucket-requirejs.html because I'm pretty sure it would break previously shared demos. We can put in some backwards compatible code later on if we want. (But I'd rather just see a full Sandcastle rewrite).

Specs
Specs are now all ES6, except for TestWorkers, which remain standard JS worker modules. This means you can no longer run the unbuilt unit tests in IE11. No changes for Chrome and Firefox.

Since the specs use ES6 modules and built Cesium is an ES5 UMD, I added a build-specs build step which generates a combined ES5 version of the specs which rely on Cesium as a global variable. We then inject these files into jasmine instead of the standard specs and everything works exactly as it did before. SpecRunner.html has been updated to inject the correct version of the script depending on the build/release query parameters.

The Specs must always use Cesium by importing Source/Cesium.js, this is so we can replace it with the built Cesium as describe above.

There's a bunch of room for clean-up here, such as unifying our two copies of jasmine into a single helper file, but I didn't want to start doing that clean-up as part of this already overly big PR. The important thing is that we can still test the built version and still test on IE/Edge as needed.

I also found and fixed two bugs that were causing failing unit tests, one in BingMapsImageryProviderSpec.js (which was overwriting createImage andnot setting it back) and ShadowVolumeAppearance.js (which had a module level caching bug). I think these may have been the cause of random CI failures in master as well, but only time will tell.

For coverage, we had to switch to karma-coverage-istanbul-instrumenter for native ES6 support, but that's it.

Finally, I updated appveryor to build Cesium and run the built tests under IE. We still don't fail the build for IE, but we should probably fix that if we want to keep it going.

NodeJS
When NODE_ENV is production, we now require in the minified CesiumJS directly, which works great because it's now a UMD module. Otherwise, we use the excellant esmpackage to load individual modules, it was a fairly straightforward swap from our old requirejs usage. We could probably drop esm too if we don't care about debugging or if we provie source maps at some point.
",TRUE,wrapper,,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
killbill/killbill,c91d3f13188dd295b2aec5965fbaab180eb03929,"entitlement: change visibility of fields in SubscriptionData

Make all fields private.

Signed-off-by: Pierre-Alexandre Meyer <ff019a5748a52b5641624af88a54a2f0e46a9fb5@ning.com>
",TRUE,"visibility, private",,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
opensim-org/opensim-core,49bb8abe17d41f35574451f9475affdaf88aab15,"Update Joints and use inherited constructors to eliminate code duplication.
",TRUE,"eliminate code duplication, inherited constructors",,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
osmocom/osmo-pcu,eb64d43922f48901ea4fc872b5c2d65b9e334221,"gprs_bssgp_pcu: make gprs_bssgp_ns_cb public

rename the function sgsn_ns_cb -> gprs_bssgp_ns_cb.
To allow writing and reading the same configuration, the pcu needs to register
all vty commands before reading the configuration. This callback
is required to register NS based vty commands

Related: OS#4024
Change-Id: I440c0df2e32fe22bf43288c00bb4aa3a0c6a3a51
",TRUE,make public,,,19_jan_2021_16a4cdc8bee84218f8767188f17c1394728092d5
