repo_name,commit,message,Is_Refactor,Is_Perfective,Is_Adaptive,Is_Corrective,Justification,Comment,Certain,Sampling
jollaman999/openwrt,37ec751ee1b1466d69aa253a61a21ef3257a13c2,"mac80211: Expose support for ath9k Dynack

Enables support for Dynack feature.

When a remote station is far away, we need to compensate for the distance
by allowing more time for an ACK to arrive back before issueing a retransmission.
Currently, it needs to be set fixed to indicate the maximum distance the remote
station will ever be.

While this mostly works for static antennae, it introduces 2 issues:
- If the actual distance is less, speed is reduced due to a lot of wates wait-time
- If the distance becomes greater, retries start to occur and comms can get lost.

Allowing to set it dynamically using dynack ensures the best possible tradeoff
between speed vs distance.

This feature is currently only supported in ath9k.
it is also disabled by default.

Enabling it can be done in 2 ways:
- issue cmd:  iw phy0 set distance auto
- sending the NL80211_ATTR_WIPHY_DYN_ACK flag to mac80211 driver using netlink

Disabling it can be done by providing a valid fixed value.

To give an idea of a practical example:

In my usecase, we have mesh wifi device installed on ships/platforms.
Currently, the coverage class is set at 12000m fixed.

When a vessel moved closer (ex. 1500m), the measured link capacity was a lot
lower compared to setting the coverage class fixed to 1500m

Dynack completely solved this, nearly providing double the bandwidth at closer range
compared to the fixed setting of 12000m being used.

Also when a vessel sailed to a distance greater than the fixed setting,
communication was lost as the ACK's never arrived within the max allowed timeframe.

Actual distance: 6010m
iperf 60s run avg

Fixed 12150m:  31 Mbit/s
Dynack:        58 Mbit/s

Fixed 6300m:   51 Mbit/s
Dynack:        59 Mbit/s

Fixed 3000m:   13 Mbit/s  (lots of retries)
Dynack:        58 Mbit/s

Actual distance: 1504m
iperf 60s run avg

Fixed 12150m:  31 Mbit/s
Dynack:        86 Mbit/s

Fixed 6300m:   55 Mbit/s
Dynack:        87 Mbit/s

Fixed 3000m:   67 Mbit/s
Dynack:        87 Mbit/s

Signed-off-by: Koen Vandeputte <a793506655b916e6a6b82a250d8ef01ee8726aa2@ncentric.com>
",,,,,,,,random_batch_18_nov_2020
airspeed-velocity/asv,08db9ea4f74c10097bfbaf9ceae6720dfc0b4420,"Merge pull request #447 from pv/regressions-feed

Add Atom feed showing a list of regressions",,,,,,,,random_batch_18_nov_2020
RIOT-OS/RIOT,ed81e35e4c7a3f5cbc20eb3534a7d865a29d6828,"cpu/kinetis_common: refactor ldscripts

 - Merged the two kinetis_common ldscripts into a single script.
 - Updated cpus to use the new script
 - Updated K60 to merge sram_l and sram_u into one segment
",,,,,,,,random_batch_18_nov_2020
llvm-mirror/clang,cea709e6909305f86838ee87cc31a34664de16db,"Add an error when calling a builtin that requires features that don't
match the feature set of the function that they're being called from.

This ensures that we can effectively diagnose some[1] code that would
instead ICE in the backend with a failure to select message.

Example:

__m128d foo(__m128d a, __m128d b) {
  return __builtin_ia32_addsubps(b, a);
}

compiled for normal x86_64 via:

clang -target x86_64-linux-gnu -c

would fail to compile in the back end because the normal subtarget
features for x86_64 only include sse2 and the builtin requires sse3.

[1] We're still not erroring on:

__m128i bar(__m128i const *p) { return _mm_lddqu_si128(p); }

where we should fail and error on an always_inline function being
inlined into a function that doesn't support the subtarget features
required.

git-svn-id: ffe668792ed300d6c2daa1f6eba2e0aa28d7ec6c@250473 91177308-0d34-0410-b5e6-96231b3b80d8
",,,,,,,,random_batch_18_nov_2020
Ultimaker/Cura,08e1b4691b5791fe1ae19ccd56cbac226ae3813e,"Remove TODO
",,,,,,,,random_batch_18_nov_2020
openstack/keystone,6077dd1a45aa9bde249a0bf7b15208dfb60a8e2f,"Merge ""Remove @expression from tags""",,,,,,,,random_batch_18_nov_2020
ngsxfem/ngsxfem,6ba3bc2221303e5da1e0c5099e0dd220a976fc02,"ghost penalty for tracefem
",,,,,,,,random_batch_18_nov_2020
candlepin/subscription-manager,b14c9db9b7705e3523a258904b8f2b4f855f094c,"Change rhms screen priority to match those of rhn.

Entitlement choose screen before, and the other after. Note, we
are probably going to need to get RHN screens to change priority,
since the eula screen and the rhn screen are both ""2"". Currently,
we have to skip over the EULA screen.

Make chooser screen jump to rhn or entitlement screens.
",,,,,,,,random_batch_18_nov_2020
iiet/iiet-git,70cc319b87f7a8c8fa57e5fb577d56c519884dda,"Merge branch 'disable-issue-by-email' into 'master'

Disable “issue by email” feature until it uses a different token

Separate token being worked on in https://gitlab.com/gitlab-org/gitlab-ce/merge_requests/5914, but too late for 8.11.

See merge request !5915",,,,,,,,random_batch_18_nov_2020
alphagov/whitehall,4f94730d198eba2d5e84bf6352f560f1eb16d4ac,"Merge pull request #1158 from alphagov/fix-foi-exempt-spacing

fix FOI exempt spacing for OFI exempt orgs",,,,,,,,random_batch_18_nov_2020
jhipster/generator-jhipster,352891d02311c2064e891fd1b9692629e9fcb458,angular: update tests dev deps,,,,,,,,random_batch_18_nov_2020
carthage-college/django-djequis,5a83abda7e20ed0f28cfbf6836c89dabeedc3a5e,"updates for unicode freakiness; code cleanup for wisact284
",,,,,,,,random_batch_18_nov_2020
elixir-lang/elixir,a714b5ff1ec503213e46df834787adb867809074,"Do not use read_port, add System.find_executable
",,,,,,,,random_batch_18_nov_2020
XCSoar/XCSoar,66b2b87e0736dfa9f1605141dba8ac7ee4cec5a1,Engine/Util/NonCopyable: Corrected Documentation comment,,,,,,,,random_batch_18_nov_2020
umbraco/Umbraco-CMS,437f2dc588b8454fdc6e3a6d8e8abdb34c23900b,"Added more security checks to the content controller
",,,,,,,,random_batch_18_nov_2020
openstreetmap/iD,7f9b1d0e9acbb15905aff589a114af1385590f2a,"Account for container offset when positioning combobox dropdowns (close #7458)
",,,,,,,,random_batch_18_nov_2020
googleapis/google-cloud-dotnet,72cbd4c1f3ae94608510f8ab4b88b4aedf09ee87,"Release new beta of Grafeas.V1 and ContainerAnalysis.V1
",,,,,,,,random_batch_18_nov_2020
alphagov/notifications-admin,f0c4dd9c99af0708d5f279b1fef514e7909c8d1e,"Merge pull request #3327 from alphagov/cruft

Remove things from readme that are no longer relevant",,,,,,,,random_batch_18_nov_2020
blueriver/MuraCMS,6bdf4b7812a125b9b840db7126933f63120887f1,"fixing available objects container kicking display region boxes below
",,,,,,,,random_batch_18_nov_2020
mRemoteNG/mRemoteNG,dc2d6b81606d7d3964701db23183849abeeea93e,"added a few debug messages to track db connection loading events
",,,,,,,,random_batch_18_nov_2020
openstack/manila,387627a634ecae90d5b02cbe7614f1b8edb3c835,"Merge ""NetApp ONTAP: Fix delete-share for vsadmin users""",,,,,,,,random_batch_18_nov_2020
realm/SwiftLint,a3031aa4f3f350b07fdb99b7a5a9e1e2d85ecdaa,"Update Changelog with new rule name
",,,,,,,,random_batch_18_nov_2020
bartwe/StaxelTranslations,a59591c4153aab703ca70e83cbc5793ec8a0b3c1,"Merge branch 'master' of github.com:bartwe/StaxelTranslations

Conflicts:
	updates.txt
",,,,,,,,random_batch_18_nov_2020
RectorPHP/Rector,73623bd0e6040458f54754b51b57689a0f20bfc9,"remove deprecated singly implemented autowire compiler pass
",,,,,,,,random_batch_18_nov_2020
alibaba/fastjson,082bdc7c658a9b52c43b6d285bb79a7d4c136570,"Merge branch 'master' of https://github.com/alibaba/fastjson
",,,,,,,,random_batch_18_nov_2020
edx/edx-platform,5e3cc7078353ffc5ab93fe31a1ae11602a345f75,"Merge pull request #10943 from open-craft/email-authorized-list-master

Allow each instance to configure restrictions on allowed email addresses",,,,,,,,random_batch_18_nov_2020
materials-commons/materialscommons.org,a0eab799d44339daa0abe213b66f3d97331992df,"Linking files to samples. Problem with component inheritance that needs to be fixed.
",,,,,,,,random_batch_18_nov_2020
http4s/http4s,0ec71dfac521306e62c6960b8a1c0089e08efb37,"Using .withPermit instead of explicit acquire/release
",,,,,,,,random_batch_18_nov_2020
Winetricks/winetricks,47e94e11163c1e7acac525365e305ca467e8b20b,"Add dxvk60 verb: dxvk version 0.60 (released 22 June 2018)
Add verb54 verb: dxvk version 0.54 (released 06 June 2018)
Alter dxvk verb to call dxvk (latest) verb
Add shared helper_dxvk() function:
 * Support optional Wine / Vulkan API warning
 * Provide link to dxvk version release notes
 * Provide link to dxvk Driver Wiki
",,,,,,,,random_batch_18_nov_2020
kiegroup/drools,f19d061c52ab5ea030ad47e506c30fee95210182,"fix query unification for free variable
",,,,,,,,random_batch_18_nov_2020
SatelliteQE/robottelo,8ce5f3fe63919370b1d9756150232d31ac4222b2,"Fixed the failing repository tests as per the comments
",,,,,,,,random_batch_18_nov_2020
Kaggle/docker-python,e0f2186da13b73f19f0a0f973182e4ffb7179868,"Update OpenCV build
",,,,,,,,random_batch_18_nov_2020
weaviate/weaviate,95195b4bee9069f10102f884a2bda837d6b21918,gh-334: Add container IP,,,,,,,,random_batch_18_nov_2020
bywatersolutions/bws-package,5b1f56649715189fe36c25d633a0640722af458f,"Remove acquisitions permission requirement on catalogue/showmarc.pl

This script is linked to from z39.50 search as well as acquisitions.
cataloguing/z3950_search.pl requires only the 'catalogue' flag, so
requiring only that permission here.  A user without acquisitions permissions
would get a login instead of the record display without this change.

Signed-off-by: Galen Charlton <9287d636b1018cebee0f553be1637a33e3ce3f5c@liblime.com>
",,,,,,,,random_batch_18_nov_2020
nrz/ylikuutio,d849676e17d77621dc64ac6693eabcfa7b51f106,"Bugfix: Visual Studio requires array size expression to be `uint32_t`.

All tests pass.

	modified:   code/ylikuutio/loaders/bmp_loader.cpp
",,,,,,,,random_batch_18_nov_2020
alphagov/smart-answers,312d93d08ca430b2d6ec2012f1bd1b3831b25565,"Remove permitted: :auto from am-i-getting-minimum-wage
",,,,,,,,random_batch_18_nov_2020
GNOME/librsvg,e0a0adf24c0655797e1d0c52abad766d78e6d0b0,"update news

svn path=/trunk/; revision=1151
",,,,,,,,random_batch_18_nov_2020
Taeung/tip,370f6017295da81189d9aaed24e68c36e68a8947,"Merge tag 'dlm-4.8-fixes' of git://git.kernel.org/pub/scm/linux/kernel/git/teigland/linux-dlm

Pull dlm fix from David Teigland:
 ""This fixes a bug introduced by recent debugfs cleanup""

* tag 'dlm-4.8-fixes' of git://git.kernel.org/pub/scm/linux/kernel/git/teigland/linux-dlm:
  dlm: fix malfunction of dlm_tool caused by debugfs changes
",,,,,,,,random_batch_18_nov_2020
fls-bioinformatics-core/genomics,e8aa70b3253036afa8bcc4a568182037371ac793,"bcftbx/utils.py: added new 'strip_ext' function.
",,,,,,,,random_batch_18_nov_2020
GNOME/eog,200ff4ea06b05554c349d5321f25b087c078cf33,"Use G_DEFINE_INTERFACE for EogMetadataReader
",,,,,,,,random_batch_18_nov_2020
ruby-x/rubyx,7d69132d90e83ba12db8bcc46170d30777e0da1a,"first root test
",,,,,,,,random_batch_18_nov_2020
facebookexperimental/eden,d0521d19c1ed192737d732e61160e5f2d6e9fc87,"tp2/rust: update tools and crates to Rust 1.31.0

Reviewed By: HarveyHunt

Differential Revision: D13376931

fbshipit-source-id: 354ab35fe2b2b1220f7ab6da74cb3c13ef7c5952
",,,,,,,,random_batch_18_nov_2020
Jedisjeux/Jedisjeux,80cd405c360803e6f84e43945e6a39dc2454e8c2,"fix listing topics and viwing public topics as customer
",,,,,,,,random_batch_18_nov_2020
oat-sa/extension-tao-itemqti,a8c9386316ba84a7f0a70d74f7837d1e93219a7d,"Merge pull request #430 from oat-sa/fix/theme-loading-inline-response

prevent loading themes in authoring",,,,,,,,random_batch_18_nov_2020
Azure/azure-sdk-for-net,dd9eebf445456f20f40e67ca2ff6c9096f260425,"Merge pull request #1258 from yugangw-msft/build

Get resource, compute, storage and network package build ",,,,,,,,random_batch_18_nov_2020
Gabrielcarvfer/NS3,066712e7fa84efa7707b0b13f518c5ab873f5348,"Bug 555 - DCF immediate access fix
",,,,,,,,random_batch_18_nov_2020
tblume/systemd-testsuite-suse,a87f0f726ca6dc9fde11eea6591a244e77d2d182,"core: more exact test on the procfs special string ""(deleted)""

In other parts of systemd, the code checks for "" (deleted)"",
but in one instance, it did not (yet). Make it do the same.
",,,,,,,,random_batch_18_nov_2020
silexlabs/Silex,cfaa36ba71fbb58ffb54097290caee74a15f86d0,"Merge pull request #368 from silexlabs/develop

Linter issues and docs",,,,,,,,random_batch_18_nov_2020
gem/oq-engine,7ee2570dd94982c878d8d7f27f14c771e7a13d6c,"Merge branch 'master' into empty-gmfs-fix


Former-commit-id: f1e7377dc3133286bd1ff5b76dcc20071cbb8172 [formerly f1e7377dc3133286bd1ff5b76dcc20071cbb8172 [formerly 5a82a90f2f967d21de603ea1a3302d7ab140e53e]]
Former-commit-id: 8daa87c9a0b350a52cce9ad2aaf40c8692eb2251
Former-commit-id: 20253f0ee62c3e8432ca482a2c92372de1a66e2e",,,,,,,,random_batch_18_nov_2020
MaharaProject/mahara,7f80c859a00b0c7b9481dda1631af70c83dd72d4,"Merge ""Bug 1634702: Need to respect the sql keyword 'key' in MySQL""",,,,,,,,random_batch_18_nov_2020
charleskorn/batect,2a0b15b4f34c4bfbb6d72b4224630fc7abfd6363,"Remove unnecessary DockerContainer.name property.
",,,,,,,,random_batch_18_nov_2020
YunoHost/apps,24cd43829854f79cc4d2b69c632741969a5a6407,"Merge pull request #477 from YunoHost/update_shellinabox

Update Shellinabox",,,,,,,,random_batch_18_nov_2020
consulo/consulo,c1913fa030d48ed0598b22c91587ef0ca7505887,"take type text for bean property from parameter
",,,,,,,,random_batch_18_nov_2020
bobintetley/asm3,814d9ae4226d241df791bb4afcbd5d972b467c64,"29/11/16 Inactivity timeout bugs caused by caching of config.js from logging #91
",,,,,,,,random_batch_18_nov_2020
apache/spamassassin,a676aff4999129a4e3a2f4ea8ec46ba421fc6254,"bug 3725: added documentation for a bunch of PerMsgStatus methods, including get_uri_list()

git-svn-id: e9fe9b84e32fc5e57b7d09c40cd78b14ea28ed71@36791 13f79535-47bb-0310-9956-ffa450edef68
",,,,,,,,random_batch_18_nov_2020
carlphilipp/chicago-commutes,84009ee3decdcb5c7204e0c41cf96c2f22e9d39c,"Improve spacing for bikes and docks
",,,,,,,,random_batch_18_nov_2020
copasi/COPASI,971fd1ad1480724d09e02241f8cd8d3cfd9f31fa," - always export unit definitions explicitly
",,,,,,,,random_batch_18_nov_2020
blaze/dask,6e13b2f3cf5940225518ccd2a9ffe262c3da99bf,"Add get_id for get_sync
",,,,,,,,random_batch_18_nov_2020
psychopy/psychopy,54c6d5bb8202d4bd4f1e69c7c20d63b207a24a71,"Merge branch 'master' of github.com:peircej/psychopy
",,,,,,,,random_batch_18_nov_2020
mozilla/addons-frontend,ada145b802e3183f474c71df134c0f7d199d00ca,"Merge pull request #986 from mozilla/greenkeeper-shelljs-0.7.4

Update shelljs to version 0.7.4 🚀",,,,,,,,random_batch_18_nov_2020
hlissner/doom-emacs,1de396ae8d97c4f74b53bf2ce38265f940b6fec8,"feature/version-control: appease byte-compiler in Emacs 26
",,,,,,,,random_batch_18_nov_2020
sozu-proxy/lapin,840fdf60bfa2019211eb3c8b9b798307f1c1dcc8,"add comments to make non trivial code paths more explicit

Signed-off-by: Marc-Antoine Perennou <07f76cf0511c79b361712839686f3cee8c75791c@Perennou.com>
",,,,,,,,random_batch_18_nov_2020
apache/cassandra,6991556e431a51575744248a4c484270c4f918c9,"Fix startup problems due to schema tables not completely flushed

patch by Stefania Alborghetti; reviewed by Aleksey Yeschenko for CASSANDRA-12213.
",,,,,,,,random_batch_18_nov_2020
ncw/rclone,62a7e44e86beddb6a8c507fab2d901e0a71693a9,"Add didil to contributors
",,,,,,,,random_batch_18_nov_2020
ngtcp2/ngtcp2,c1a0bf2bbb34d9205eb911ef7aee05d75fc4ab94,"Fix compiler warning
",,,,,,,,random_batch_18_nov_2020
wireapp/wire-webapp,2140158c35c6dcd88f1d67d1ecbd9f74e512e38b,"runfix: Adjust maximum team size for broadcasting (WEBAPP-6544) (#7758)

",,,,,,,,random_batch_18_nov_2020
languagetool-org/languagetool,45604b788a288f07e61e09a6dcee9dc5f24ada7d,"[en] add vang (sailing term)
",,,,,,,,random_batch_18_nov_2020
belaban/JGroups,3c51ce95e16d3b2420b9fdf4a1e7aaa9c95adef5,"Merge branch JGRP-1133.xmit_table onto JGRP-1133
",,,,,,,,random_batch_18_nov_2020
cupy/cupy,60e41788cab291c4854baa0958f11de3d8dda65d,"fix init_hx
",,,,,,,,random_batch_18_nov_2020
minj/foxtrick,b4dbc83a80108bc2510d74c8eab478a6bf3e7264,"reacivate mailnewletter page again. dunno when it was lost. since i don't have fed newsletter, this is a wild guess fix. also markup script injection seems obsolete. mailnewsletter at least gets one from ht already

git-svn-id: b503a97dd78f589f885ec9b28f2afaa6d34e6fa2@6980 1e3807c3-0949-0410-b78e-337b627472c1
",,,,,,,,random_batch_18_nov_2020
WhisperSystems/Signal-iOS,1ff4f85247b6a49315c8813ff7ce8aa2aa96b672,"Improve handling of db modifications while conversation view is not observing.
",,,,,,,,random_batch_18_nov_2020
fennecdjay/Gwion,22b45630da32be17cf6e9db25bb9ef5e526bfc86,"Remove diff.
",,,,,,,,random_batch_18_nov_2020
dj-stripe/dj-stripe,7a5800f09963640cb5dcb73cb0e3852ebf681442,"Fix isort check (it doesn't support a directory arg)
",,,,,,,,random_batch_18_nov_2020
phalcon/zephir,7dbf999a33a89baa3999cbd928346ab3154a2461,"Implement zephir_{greater,less}_double()
",,,,,,,,random_batch_18_nov_2020
kubernetes/kubernetes,31b7f75c6072a631451afc9d3107860ecac47df9,"Merge pull request #6516 from ncdc/fix-exec-portforward-proxy-resource

Fix exec/portforward minions->nodes",,,,,,,,random_batch_18_nov_2020
avelino/awesome-go,c94c83e2f9205bc3b8266c87987d505282edef4c,"Remove tui-go, because it's no longer maintained (#2164)

I am also added a replacement for it, check the another PR: https://github.com/avelino/awesome-go/pull/2163",,,,,,,,random_batch_18_nov_2020
crate/crate,293f2ba0a5aa146345664c001888761b44ee9b2f,"Update documentation to include conflict_target
",,,,,,,,random_batch_18_nov_2020
FreeCol/freecol,b490534134107656adc7e61cb076a82993894e47,"Allow auto-stockade to happen in the same move as normal building completion.
",,,,,,,,random_batch_18_nov_2020
alisw/AliPhysics,26e3854936c2675542586248e8489330326f8359,"updated for MC QA
",,,,,,,,random_batch_18_nov_2020
slimkit/thinksns-plus,515f5f40091307fb18d7e938988b1a3bfc1cfe7e,"change matcher function to public.
",,,,,,,,random_batch_18_nov_2020
helm/charts,ef0cf539ba9296f09f99e105521b9a12f46ac96c,"[stable/kiam] Adding step to annotate namespace (#7328)

* Adding step to annotate namespace

* Bumping up chart version
",,,,,,,,random_batch_18_nov_2020
ElunaLuaEngine/ElunaTrinityWotlk,0e55db3117364a0df5fd3a2c752b27fde8c59ad2,"Azjol Nerub: Anub'arak and Krikthir script texts
Patch by terrorbringer
Closes issue 1570

--HG--
branch : trunk
",,,,,,,,random_batch_18_nov_2020
elastic/elasticsearch-net,ebd2edde70470dca9cc85f71459cb04a47dbb08a,"skip extending NEST types for now
",,,,,,,,random_batch_18_nov_2020
StanfordLegion/legion,7601931c1e83abe5e6405e1ad75dc398bf789e94,"New version of the Legion runtime system.  Many new features and bug fixes included
",,,,,,,,random_batch_18_nov_2020
wikimedia/mediawiki-extensions-CirrusSearch,2ae70ccc00896bbd4006051997ae108d2712c540,"Remove php 5.3 compatability code

ElasticsearchIntermediary::_isset was added as a workaround for a bug in
php 5.3. We no longer support 5.3, so remove it.

Change-Id: I21ec0c871ae034853dd4fdb4c91a6edcb1774962
",,,,,,,,random_batch_18_nov_2020
stinsonga/emacs-mirror,49f601d9604dd4421401d783cfdb096e72803e9e,"(DETAILED BUILDING AND INSTALLATION): Describe new
functionality of --without-xim.
",,,,,,,,random_batch_18_nov_2020
PanJiaChen/vue-element-admin,1c852db0ef1e0001bb1f70196ce2bc0b3c29f55d,"fix:fix undone NProgress.
",,,,,,,,random_batch_18_nov_2020
JetBrains/intellij-community,9f15d132ac3dc028ab61136cd9e1cb8308737545,"fix @NotNull instrumentation for enum constructor parameters with ASM 3.3 (IDEA-56943); move NotNullVerifyingInstrumenterTest to java-tests
",,,,,,,,random_batch_18_nov_2020
frappe/erpnext,6f6a533d66e6c446560ac37cac2bc38a0a85ab06,"[fix] salary slip working days
",,,,,,,,random_batch_18_nov_2020
vovkos/jancy,1d3de05ab07faae5606ecc313d0e1eb4bcf3f050,"[jnc_io_devmon] POSIX fix: m_ioThreadEvent.wait () -> sleepIoThread ()
",,,,,,,,random_batch_18_nov_2020
opnfv/functest,9cf93983c0db61c15df1b55bb212f87217c34de4,"Added use of OS_AUTH_URL to security_scan and exec_test.sh

JIRA: FUNCTEST-315

Change-Id: I1f8ac20cd93ce25548dbf47d62fc6a076d347d62
Signed-off-by: Luke Hinds <00064917f615fdd432357812f9367ff82fdcfee4@gmail.com>
",,,,,,,,random_batch_18_nov_2020
Kronuz/Xapiand,8fa33ffffdd6d323b463093895796d1ade8d5ce2,"Clients: Logging with singular/plural wording
",,,,,,,,random_batch_18_nov_2020
